,plantname,date,batch,sample,amplicon,frac,cooc,count,mut_all,mut_oneless,BR,EU,UK,ZA,IN2,IN1,IN3,AY42,mu,om
10891,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,92,0.0,3.0,19993,0,0,,,1.0,,,,,,,
10892,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,93,0.0,2.0,370992,0,46,,,1.0,,,,,,,
10893,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,76,0.0,2.0,945,0,0,1.0,,,1.0,,,,,,
10894,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,73,0.0,2.0,5,0,0,,,,1.0,,,,,,
10895,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,72,0.0,1.0,2,0,0,,,,,,,,,,1.0
10896,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,75,0.0,5.0,12673,0,0,,,,,,,,,,1.0
10897,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,76,0.0,7.0,940,0,0,,,,,,,,,,1.0
10898,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,78,0.0,2.0,9171,0,24,,,,,,,,,,1.0
10899,Zürich (ZH),2021-09-16,20211001_HKJNYDRXY,A2_10_2021_09_16,88,0.0,2.0,21230,0,2,,,,,,,,,,1.0
10900,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,73,0.0,2.0,1,0,0,,,,,,,,1.0,,
10901,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,91,1.0,2.0,19,19,0,,,,,,,,1.0,,
10902,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,71,0.0,3.0,56,0,0,1.0,,,,,,,,,
10903,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,95,0.0,2.0,4550,0,3,1.0,,,,,,,,,
10904,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,77,0.9997977857540064,1.0,19781,19777,0,,1.0,,,,,,,,
10905,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,76,1.0,2.0,240,240,0,,,,,1.0,,,1.0,,
10906,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,91,1.0,2.0,19,19,0,,,,,1.0,,,,,
10907,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,76,0.0,2.0,240,0,240,,,,,,1.0,1.0,,,
10908,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,92,0.0,2.0,6229,0,1,,,,,,,,,1.0,
10909,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,72,,,0,0,0,,,1.0,,,,,,,
10910,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,78,0.0,2.0,4066,0,0,,,1.0,,,,,,,
10911,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,92,0.0,3.0,6227,0,0,,,1.0,,,,,,,
10912,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,93,0.0,2.0,155497,0,85,,,1.0,,,,,,,
10913,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,76,0.0,2.0,240,0,0,1.0,,,1.0,,,,,,
10914,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,73,0.0,2.0,1,0,0,,,,1.0,,,,,,
10915,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,72,,,0,0,0,,,,,,,,,,1.0
10916,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,75,0.0,5.0,1378,0,0,,,,,,,,,,1.0
10917,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,76,0.0,7.0,240,0,0,,,,,,,,,,1.0
10918,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,78,0.0,2.0,4065,0,12,,,,,,,,,,1.0
10919,Zürich (ZH),2021-09-17,20211001_HKJNYDRXY,B2_10_2021_09_17,88,0.0,2.0,11634,0,0,,,,,,,,,,1.0
10920,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,73,0.0,2.0,1,0,0,,,,,,,,1.0,,
10921,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,91,1.0,2.0,54,54,0,,,,,,,,1.0,,
10922,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,71,0.0,3.0,106,0,0,1.0,,,,,,,,,
10923,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,95,0.0,2.0,4660,0,4,1.0,,,,,,,,,
10924,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,77,0.99974272014969,1.0,42755,42744,0,,1.0,,,,,,,,
10925,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,76,0.999742334449884,2.0,3881,3880,1,,,,,1.0,,,1.0,,
10926,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,91,1.0,2.0,54,54,0,,,,,1.0,,,,,
10927,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,76,0.0,2.0,3881,0,3881,,,,,,1.0,1.0,,,
10928,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,92,0.0,2.0,8649,0,0,,,,,,,,,1.0,
10929,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,72,,,0,0,0,,,1.0,,,,,,,
10930,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,78,0.0,2.0,9281,0,2,,,1.0,,,,,,,
10931,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,92,0.0,3.0,8648,0,0,,,1.0,,,,,,,
10932,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,93,0.0,2.0,392537,0,68,,,1.0,,,,,,,
10933,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,76,0.0,2.0,3881,0,1,1.0,,,1.0,,,,,,
10934,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,73,0.0,2.0,1,0,0,,,,1.0,,,,,,
10935,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,72,,,0,0,0,,,,,,,,,,1.0
10936,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,75,0.0,5.0,1501,0,0,,,,,,,,,,1.0
10937,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,76,0.0,7.0,3881,0,0,,,,,,,,,,1.0
10938,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,78,0.0,2.0,9281,0,16,,,,,,,,,,1.0
10939,Zürich (ZH),2021-09-18,20211001_HKJNYDRXY,C2_10_2021_09_18_19,88,0.0,2.0,18678,0,1,,,,,,,,,,1.0
10940,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,73,0.0,2.0,9,0,0,,,,,,,,1.0,,
10941,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,91,1.0,2.0,141,141,0,,,,,,,,1.0,,
10942,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,71,0.0,3.0,120,0,0,1.0,,,,,,,,,
10943,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,95,0.0,2.0,9329,0,5,1.0,,,,,,,,,
10944,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,77,0.999460099881522,1.0,66679,66643,0,,1.0,,,,,,,,
10945,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,76,0.9987908101571948,2.0,827,826,1,,,,,1.0,,,1.0,,
10946,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,91,1.0,2.0,141,141,0,,,,,1.0,,,,,
10947,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,76,0.0,2.0,827,0,827,,,,,,1.0,1.0,,,
10948,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,92,0.0,2.0,24643,0,2,,,,,,,,,1.0,
10949,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,72,,,0,0,0,,,1.0,,,,,,,
10950,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,78,0.0,2.0,5704,0,0,,,1.0,,,,,,,
10951,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,92,0.0,3.0,24598,0,0,,,1.0,,,,,,,
10952,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,93,0.0,2.0,311480,0,36,,,1.0,,,,,,,
10953,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,76,0.0,2.0,827,0,0,1.0,,,1.0,,,,,,
10954,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,73,0.0,2.0,9,0,0,,,,1.0,,,,,,
10955,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,72,,,0,0,0,,,,,,,,,,1.0
10956,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,75,0.0,5.0,7306,0,0,,,,,,,,,,1.0
10957,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,76,0.0,7.0,827,0,0,,,,,,,,,,1.0
10958,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,78,0.0,2.0,5703,0,20,,,,,,,,,,1.0
10959,Genève (GE),2021-09-15,20211001_HKJNYDRXY,D2_16_2021_09_15,88,0.0,2.0,35562,0,1,,,,,,,,,,1.0
10960,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,73,,,0,0,0,,,,,,,,1.0,,
10961,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,91,1.0,2.0,66,66,0,,,,,,,,1.0,,
10962,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,71,0.0,3.0,366,0,0,1.0,,,,,,,,,
10963,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,95,0.0,2.0,6599,0,6,1.0,,,,,,,,,
10964,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,77,0.9996379052820566,1.0,66281,66257,0,,1.0,,,,,,,,
10965,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,76,0.9993523316062176,2.0,1544,1543,1,,,,,1.0,,,1.0,,
10966,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,91,1.0,2.0,66,66,0,,,,,1.0,,,,,
10967,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,76,0.0006476683937823,2.0,1544,1,1542,,,,,,1.0,1.0,,,
10968,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,92,0.0,2.0,16913,0,3,,,,,,,,,1.0,
10969,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,72,,,0,0,0,,,1.0,,,,,,,
10970,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,78,0.0,2.0,26527,0,1,,,1.0,,,,,,,
10971,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,92,0.0,3.0,16912,0,0,,,1.0,,,,,,,
10972,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,93,0.0,2.0,227432,0,29,,,1.0,,,,,,,
10973,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,76,0.0,2.0,1544,0,0,1.0,,,1.0,,,,,,
10974,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,73,,,0,0,0,,,,1.0,,,,,,
10975,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,72,,,0,0,0,,,,,,,,,,1.0
10976,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,75,0.0,5.0,12836,0,0,,,,,,,,,,1.0
10977,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,76,0.0,7.0,1544,0,0,,,,,,,,,,1.0
10978,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,78,0.0,2.0,26525,0,67,,,,,,,,,,1.0
10979,Genève (GE),2021-09-16,20211001_HKJNYDRXY,E2_16_2021_09_16,88,0.0,2.0,11548,0,0,,,,,,,,,,1.0
10980,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,73,0.0,2.0,3,0,0,,,,,,,,1.0,,
10981,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,91,1.0,2.0,83,83,1,,,,,,,,1.0,,
10982,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,71,0.0,3.0,690,0,0,1.0,,,,,,,,,
10983,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,95,0.0,2.0,10453,0,6,1.0,,,,,,,,,
10984,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,77,0.9997922677437968,1.0,86650,86632,0,,1.0,,,,,,,,
10985,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,76,0.999412455934195,2.0,1702,1701,4,,,,,1.0,,,1.0,,
10986,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,91,1.0,2.0,83,83,1,,,,,1.0,,,,,
10987,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,76,0.0,2.0,1702,0,1703,,,,,,1.0,1.0,,,
10988,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,92,0.0,2.0,13477,0,3,,,,,,,,,1.0,
10989,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,72,,,0,0,0,,,1.0,,,,,,,
10990,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,78,0.0,2.0,49008,0,3,,,1.0,,,,,,,
10991,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,92,0.0,3.0,13401,0,0,,,1.0,,,,,,,
10992,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,93,0.0,2.0,209925,0,12,,,1.0,,,,,,,
10993,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,76,0.0,2.0,1692,0,0,1.0,,,1.0,,,,,,
10994,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,73,0.0,2.0,3,0,0,,,,1.0,,,,,,
10995,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,72,0.0,1.0,3,0,0,,,,,,,,,,1.0
10996,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,75,0.0,5.0,2503,0,0,,,,,,,,,,1.0
10997,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,76,0.0,7.0,1690,0,0,,,,,,,,,,1.0
10998,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,78,0.0,2.0,48993,0,102,,,,,,,,,,1.0
10999,Genève (GE),2021-09-17,20211001_HKJNYDRXY,F2_16_2021_09_17,88,0.0,2.0,24643,0,1,,,,,,,,,,1.0
11000,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,73,,,0,0,0,,,,,,,,1.0,,
11001,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,91,1.0,2.0,6,6,0,,,,,,,,1.0,,
11002,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,71,0.0,3.0,172,0,0,1.0,,,,,,,,,
11003,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,95,0.0,2.0,2953,0,2,1.0,,,,,,,,,
11004,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,77,0.9998291571753988,1.0,17560,17557,0,,1.0,,,,,,,,
11005,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,76,1.0,2.0,203,203,0,,,,,1.0,,,1.0,,
11006,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,91,1.0,2.0,6,6,0,,,,,1.0,,,,,
11007,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,76,0.0,2.0,202,0,203,,,,,,1.0,1.0,,,
11008,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,92,0.0,2.0,4712,0,1,,,,,,,,,1.0,
11009,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,72,,,0,0,0,,,1.0,,,,,,,
11010,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,78,0.0,2.0,5000,0,0,,,1.0,,,,,,,
11011,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,92,0.0,3.0,4692,0,0,,,1.0,,,,,,,
11012,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,93,0.0,2.0,21466,0,1,,,1.0,,,,,,,
11013,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,76,0.0,2.0,199,0,0,1.0,,,1.0,,,,,,
11014,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,73,,,0,0,0,,,,1.0,,,,,,
11015,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,72,0.0,1.0,1,0,0,,,,,,,,,,1.0
11016,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,75,0.0,5.0,3324,0,0,,,,,,,,,,1.0
11017,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,76,0.0,7.0,200,0,0,,,,,,,,,,1.0
11018,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,78,0.0,2.0,4997,0,14,,,,,,,,,,1.0
11019,Genève (GE),2021-09-18,20211001_HKJNYDRXY,G2_16_2021_09_18,88,0.0,2.0,7619,0,0,,,,,,,,,,1.0
11020,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,73,,,0,0,0,,,,,,,,1.0,,
11021,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,91,1.0,2.0,110,110,0,,,,,,,,1.0,,
11022,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,71,0.0,3.0,632,0,0,1.0,,,,,,,,,
11023,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,95,0.0,2.0,9094,0,3,1.0,,,,,,,,,
11024,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,77,0.9997341839447104,1.0,26334,26327,0,,1.0,,,,,,,,
11025,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,76,1.0,2.0,1734,1734,0,,,,,1.0,,,1.0,,
11026,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,91,1.0,2.0,110,110,0,,,,,1.0,,,,,
11027,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,76,0.0,2.0,1734,0,1734,,,,,,1.0,1.0,,,
11028,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,92,0.0,2.0,9288,0,1,,,,,,,,,1.0,
11029,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,72,,,0,0,0,,,1.0,,,,,,,
11030,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,78,0.0,2.0,9131,0,2,,,1.0,,,,,,,
11031,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,92,0.0,3.0,9275,0,0,,,1.0,,,,,,,
11032,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,93,0.0,2.0,293063,0,37,,,1.0,,,,,,,
11033,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,76,0.0,2.0,1733,0,0,1.0,,,1.0,,,,,,
11034,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,73,,,0,0,0,,,,1.0,,,,,,
11035,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,72,,,0,0,0,,,,,,,,,,1.0
11036,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,75,0.0,5.0,5435,0,0,,,,,,,,,,1.0
11037,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,76,0.0,7.0,1733,0,0,,,,,,,,,,1.0
11038,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,78,0.0,2.0,9131,0,27,,,,,,,,,,1.0
11039,Genève (GE),2021-09-19,20211001_HKJNYDRXY,H2_16_2021_09_19,88,0.0,2.0,5894,0,0,,,,,,,,,,1.0
11040,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,73,,,0,0,0,,,,,,,,1.0,,
11041,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,91,1.0,2.0,61,61,0,,,,,,,,1.0,,
11042,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,71,0.0,3.0,186,0,0,1.0,,,,,,,,,
11043,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,95,0.0,2.0,4519,0,1,1.0,,,,,,,,,
11044,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,77,0.9997733314100848,1.0,97058,97036,0,,1.0,,,,,,,,
11045,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,76,0.9995219885277248,2.0,2092,2091,1,,,,,1.0,,,1.0,,
11046,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,91,1.0,2.0,61,61,0,,,,,1.0,,,,,
11047,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,76,0.0,2.0,2092,0,2091,,,,,,1.0,1.0,,,
11048,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,92,0.0,2.0,1543,0,0,,,,,,,,,1.0,
11049,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,72,,,0,0,0,,,1.0,,,,,,,
11050,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,78,0.0,2.0,5136,0,0,,,1.0,,,,,,,
11051,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,92,0.0,3.0,1543,0,0,,,1.0,,,,,,,
11052,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,93,0.0,2.0,443797,0,62,,,1.0,,,,,,,
11053,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,76,0.0,2.0,2092,0,0,1.0,,,1.0,,,,,,
11054,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,73,,,0,0,0,,,,1.0,,,,,,
11055,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,72,,,0,0,0,,,,,,,,,,1.0
11056,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,75,0.0,5.0,3492,0,0,,,,,,,,,,1.0
11057,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,76,0.0,7.0,2092,0,0,,,,,,,,,,1.0
11058,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,78,0.0,2.0,5136,0,8,,,,,,,,,,1.0
11059,Genève (GE),2021-09-20,20211001_HKJNYDRXY,A3_16_2021_09_20,88,0.0,2.0,7873,0,0,,,,,,,,,,1.0
11060,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,73,,,0,0,0,,,,,,,,1.0,,
11061,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,91,1.0,2.0,1,1,0,,,,,,,,1.0,,
11062,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,71,0.0,3.0,1,0,0,1.0,,,,,,,,,
11063,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,95,0.0,2.0,129,0,1,1.0,,,,,,,,,
11064,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,77,1.0,1.0,672,672,0,,1.0,,,,,,,,
11065,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,76,1.0,2.0,244,244,0,,,,,1.0,,,1.0,,
11066,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,91,1.0,2.0,1,1,0,,,,,1.0,,,,,
11067,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,76,0.0,2.0,244,0,244,,,,,,1.0,1.0,,,
11068,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,92,0.0,2.0,271,0,0,,,,,,,,,1.0,
11069,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,72,,,0,0,0,,,1.0,,,,,,,
11070,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,78,0.0,2.0,1056,0,0,,,1.0,,,,,,,
11071,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,92,0.0,3.0,271,0,0,,,1.0,,,,,,,
11072,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,93,0.0,2.0,459243,0,51,,,1.0,,,,,,,
11073,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,76,0.0,2.0,244,0,0,1.0,,,1.0,,,,,,
11074,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,73,,,0,0,0,,,,1.0,,,,,,
11075,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,72,,,0,0,0,,,,,,,,,,1.0
11076,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,75,0.0,5.0,1,0,0,,,,,,,,,,1.0
11077,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,76,0.0,7.0,244,0,0,,,,,,,,,,1.0
11078,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,78,0.0,2.0,1056,0,1,,,,,,,,,,1.0
11079,Genève (GE),2021-09-21,20211001_HKJNYDRXY,B3_16_2021_09_21,88,0.0,2.0,3115,0,0,,,,,,,,,,1.0
